,Pirinç,Un ve diğer tahıllar,Ekmek,"Diğer fırıncılık ürünleri (bisküvi, kek, kraker, yufka, baklava vb.)",Makarna çeşitleri,Kahvaltılık tahıl ürünleri,Dana eti,Kuzu eti,Tavuk eti,Diğer etler ve yenilebilir sakatatlar,"Şarküteri ürünleri (sucuk, sosis, salam vb.)",Taze balık,Konserve edilmiş veya işlenmiş balık,Süt,"Diğer süt ürünleri (yoğurt, hazır sütlü tatlı vb.)",Peynir,Yumurta,Tereyağı,Margarin,"Sıvı yağlar (zeytinyağı, ayçiçek yağı)",Taze meyveler,Kuru meyve ve sert kabuklu yemişler,Taze sebzeler (patates hariç),Patates,Kuru baklagiller,"Konserve edilmiş veya işlenmiş sebze içerikli ürünler (salça, turşu, zeytin vb. dahil)",Şeker,"Reçel, marmelat, bal vb. ürünler",Çikolata ve şekerlemeler,Dondurma,"Başka yerde sınıflandırılamayan diğer gıda ürünleri (tuz, sirke, ketçap, mayonez vb.)",Kahve,Çay ve bitki çayları,Toz kakao,Su ve maden suyu,"Alkolsüz içecekler (meşrubat, ayran vb.)",Meyve ve sebze suları,"Alkollü içecekler (rakı, viski, votka vb.)",Şarap,Bira,Sigaralar,Erkek giyim,Kadın giyim,Çocuk giyim,Bebek giyim,"Diğer giyim eşyaları ve aksesuarları (kravat, kemer, eşarp vb.)",Giyim eşyalarının temizlenmesi ve tadilatı,Erkek ayakkabısı,Kadın ayakkabısı,Çocuk ve bebek ayakkabısı,Ayakkabı bakım ve tamiri,Gerçek kira,Konutun bakım ve onarımı için malzemeler,Su (şebeke suyu),Elektrik,Doğalgaz ve ilgili abonelik ücretleri,Tüpgaz (ev tüpü),"Katı yakıtlar (odun, kömür)",Mutfak mobilyaları,Yatak odası mobilyaları,Yemek odası ve oturma odası mobilyaları,Halı,Ev tekstili,"Buzdolabı, derin dondurucu",Çamaşır ve bulaşık makineleri,"Fırın, ocak ve fırınlı ocak",Klima ve ısıtıcılar,Diğer büyük ev aletleri (elektrikli süpürge vb.),Elektrikli küçük ev aletleri,"Cam, porselen, seramik vb. mutfak eşyaları",Çatal-bıçak takımı,"Elektriksiz mutfak eşyaları ve ev gereçleri (tencere, tava, çaydanlık vb.)","Çeşitli küçük aksesuarlar (pil, ampul vb.)",Evle ilgili küçük bakım-tamir mal ve hizmetleri,"Ev ile ilgili temizlik malzemeleri (deterjan, yumuşatıcı vb.)","Ev ile ilgili diğer temizlik malzemeleri (bulaşık süngeri, çöp torbası vb.)",Ev içi hizmetler (gündelikçi ücreti),Ev eşyalarının yıkanması ve temizlenmesi hizmetleri,İlaçlar,"Ayakta tedavi hizmetleri (muayene ücreti, muayene katkı payı vb.)",Dizel otomobiller (sıfır km),Benzinli ve elektrikli otomobiller (sıfır km),Motosikletler,Bisikletler,"Kişisel ulaştırma araçlarının yakıt ve yağları (benzin, motorin, motor yağı)",Kişisel ulaştırma araçlarının bakım ve onarımı,Kişisel ulaştırma araçları ile ilgili diğer hizmetler (köprü ve otoban geçiş ücretleri dahil),Demiryolu ile şehir içi yolcu taşımacılığı,Otobüs ile şehir içi yolcu taşımacılığı,Karayolu ile şehirler arası yolcu taşımacılığı,Havayolu ile yolcu taşımacılığı,Deniz ve yurt içi su yolu ile yolcu taşımacılığı,"Diğer satın alınan ulaştırma hizmetleri (nakliye, kargo vb.)","Mobil telefon, ekipman ve aksesuarları",Telefon (mobil ve sabit hat) ve internet ücretleri,Televizyonlar,Bilgisayar ve ekipmanları,Müzik enstrümanları,"Oyunlar, oyuncaklar ve hobiler","Spor, kamp ve açık hava eğlence malzemeleri",Evcil hayvanlar ile ilgili ürünler,Evcil hayvanlarla ilgili veterinerlik ve diğer hizmetler,Kitaplar,Kırtasiye malzemeleri,Okul öncesi eğitim ve ilköğretim,Orta öğretim,Üniversite eğitimi,"Lokanta, pastane, kafe vb. yerlerde yenen yemekler","Lokanta, pastane, kafe vb. yerlerde içilen içecekler","Otel, pansyion vb. yerlerde konaklama hizmetleri",Erkekler için kuaförlük hizmetleri,Kadınlar için kuaförlük hizmetleri,Kişisel bakımda kullanılan elektrikli aletler,"Kişisel hijyen ve bakım için kullanılan ürünler, kozmetikler","Mücevheratlar, saat ve kol saatleri",Seyahat malzemeleri ve diğer kişisel aksesuarlar,Başka yerde sınıflandırılmamış diğer kişisel aksesuarlar,Başka yerde sınıflandırılmayan diğer mali hizmetler (para havale ücreti vb.)
2025-10-03,124.22247622766464,122.1856103853751,136.07443591657275,128.1679799975166,122.67763230328455,124.7834357480903,127.82913686822764,120.38254998718594,112.33526118377898,102.1985240771078,122.72190578793996,175.2549295199483,130.6060726363899,127.80312617318468,130.98933813274783,120.17555355844333,127.7562845644152,130.39631096373574,124.6460544856202,130.98463858097898,131.59762168477525,130.13041856855358,88.30270730295675,117.44929382802616,129.6834526978854,120.20845396624372,108.71329206503854,129.87945152839893,123.64487207325205,114.41833999191196,122.4476496379122,129.96177983525493,121.50221900151368,136.68170193444035,129.6395554557771,133.0387771141738,132.5833432787865,131.57920349398728,111.89679073996597,127.9648879908647,124.83718111874826,126.18262990013176,130.0343522183843,116.0416618500014,103.5374992876335,113.81200063900108,119.35432375800004,121.58575845880782,118.19251693864112,118.46983601315888,130.492879573,145.21606851439188,135.88513398478224,150.40291104404412,138.375,124.55936892637938,122.94939856916764,128.20999903316638,106.72721202353584,113.7283507001879,112.94348842495636,146.36339358837347,169.98078320199113,108.95627310374712,109.07503116571844,112.1333624495836,111.15945051242556,112.00899211949545,119.30553147124584,116.40725848689354,113.14760055972262,113.7821448066984,118.71447031122554,113.28466293386418,118.4751591491896,121.66519303596404,120.21,214.63993400000004,101.12072184304772,145.62,123.83003422866562,124.81980278323437,110.879591580543,124.56839349965034,117.98249114939142,168.533055429,114.09522686258696,149.82723694466864,148.2559604363242,134.61379226681845,185.55825464774344,171.33490420070936,136.0787056383997,103.81882766320804,97.14168414774764,107.32715984839614,105.2160946971766,119.47144307553975,113.88667205933804,141.183228622928,106.57961231166612,122.8159318405053,112.92909381177029,127.14512063403627,135.611682,142.5,207.3186717347199,125.6602741526187,102.16079391471985,268.9128252757004,148.5605116095672,142.54479999999995,120.19782089610425,115.33163060708878,158.06248284419405,123.18767703998076,122.2933071352613,99.96710578125672
2025-10-04,124.22247622766464,122.95799471058191,136.20942609886987,128.70285015539025,123.43631555026457,127.7260629940526,128.8335805260077,120.83094874649566,112.94125790389089,102.8208770966559,123.20660411637532,175.4888234773727,131.82833151190064,128.70932202916634,131.39867943007977,120.81266836054792,127.6264887750014,130.76072553747886,125.17122060896467,131.1985221253397,132.4882299494962,130.3951964351171,89.72063659701756,118.19137870960051,129.6834526978854,120.60918741243312,108.71329206503854,130.5873234799488,125.8303726494961,114.67074900623136,123.32371173854264,134.61128601854995,121.50326353342564,136.83655839705906,130.71646682012215,134.30164892803177,132.84927891683253,131.57920349398728,111.89679073996597,127.9648879908647,124.83718111874826,126.25293231880596,130.30546078575497,116.28121038428694,103.32002352301232,113.95588164119748,119.35432375800004,121.2907287852401,117.69613119457576,118.14489477715983,130.492879573,145.12906203526873,135.85829282117817,150.40291104404412,138.375,124.55936892637938,122.94939856916764,128.5415509605424,106.7752993056486,113.66080056482797,112.98512897308576,145.75411428652652,169.78011828160217,108.90755283872043,108.94104704124368,112.1862567731812,111.25270850318344,111.8552698244641,119.2813322026464,116.2586706573844,112.96850116247934,113.65133922297449,118.62575776871223,113.20050001044328,118.55194502532738,122.87648689505374,120.21,214.63993400000004,101.12072184304772,145.62,123.83003422866562,124.81980278323437,110.86188881785657,124.59451678769597,119.18693396112548,168.533055429,113.9564426291694,149.82723694466864,148.2559604363242,134.52789855046393,216.32927271226995,171.3493512725785,136.0787056383997,103.80997919091564,97.14168414774764,107.25234235844434,105.0901948638763,119.4349012698891,113.7679095839611,141.1482710599242,106.37365141621198,122.8159318405053,112.82362205560696,127.10932262932832,135.611682,142.5,207.3186717347199,125.88459056670034,102.16829299855206,257.9917161841984,148.5605116095672,142.54479999999995,120.31232179355742,115.16427266407194,158.83367822440024,123.24555901988664,121.99010496954268,99.96710578125672
2025-10-05,124.22247622766464,122.95799471058191,136.20942609886987,128.70064225648082,123.48367010950804,127.80209384884655,128.8335805260077,120.83094874649566,112.96732828740264,102.8208770966559,123.20660411637532,175.4888234773727,131.82833151190064,128.6179370326377,131.42061983258446,120.76779151437871,127.6264887750014,130.76072553747886,125.17122060896467,131.1985221253397,132.4882299494962,130.42078583140713,89.64228425123717,118.19137870960051,129.6834526978854,120.61692864815772,108.71329206503854,130.5873234799488,125.94865513242962,114.67074900623136,123.34446525252724,134.61128601854995,121.50326353342564,137.1375249593674,130.71646682012215,134.10508292936632,132.84927891683253,131.57920349398728,111.89679073996597,127.9648879908647,124.83718111874826,126.323758963262,130.57806275497109,116.52282790233708,103.10339131164665,114.10035724283554,119.35432375800004,120.997533960998,117.20245299891278,117.8213217835164,130.492879573,145.15901172702726,135.86663868192693,150.40291104404412,138.375,124.55936892637938,122.94939856916764,128.53727868123332,106.73379424733818,113.55888960119232,112.97497862092476,145.05259025327518,169.4182970283272,108.9615294362527,108.98858539283243,112.0747547038556,111.25359818830556,111.81985770890964,119.22431871514436,116.32337402763191,113.04274015150229,113.39371626184794,118.71105048103207,113.3466562440295,118.7440046157613,122.87648689505374,120.21,214.63993400000004,101.1210390228128,145.62,123.87404407508598,125.10509566983023,110.82296720785524,124.59963822979516,119.18599745331954,168.533055429,113.75819653044356,149.82723694466864,148.2559604363242,133.7777900058144,170.64376290065405,171.35335912439052,136.0787056383997,103.87582970218352,97.14168414774764,107.36273033816022,105.05237948102008,119.51003372555884,113.80250713146998,141.12878723904026,106.28770413158544,122.8159318405053,114.93513708786172,127.19608604346656,135.611682,142.5,207.3186717347199,125.88807279908846,102.16781312814194,255.91102658831997,148.5605116095672,142.54479999999995,120.28529654619742,115.16048708881084,158.77959620983336,123.05066206260454,122.1581453460039,99.96710578125672
2025-10-06,124.3442139855004,123.0046348293958,136.2660317907555,128.7005994373112,123.60305014675696,127.88849884808648,129.18531105041578,120.83094874649566,113.25850338294788,103.05134429814127,123.50627247998672,178.68668215815754,131.93999167262075,128.6680860123135,131.93058937993408,121.00858397090909,127.63553924061178,131.28773460545003,125.2372140276288,130.65834181326616,134.16517451970122,130.61607444335786,90.35917355620109,118.67737451926858,129.8078263607021,120.67876833047428,108.71511264856808,130.7780056625425,125.92746679090251,114.95418303250344,123.39450290774272,136.09954700198614,121.44428777253704,137.02730692725143,130.5795231478902,134.14811166312097,133.21583873829323,131.57920349398728,111.89679073996597,127.9648879908647,124.83718111874826,126.88292918692132,130.76202625385906,116.68867683576984,103.10155534538364,114.13346195886731,119.35432375800004,121.56509246503413,117.7431355634104,118.27316468596597,130.492879573,145.40390578536244,135.9113853341418,151.83722113156625,138.375,124.55936892637938,122.94939856916764,128.58806328252302,106.92773090645892,113.73259673752403,112.97307176347712,144.94636100842868,169.5988142861688,109.07422666103292,109.02278452043588,112.07783762106604,111.27942564473052,111.90505475104813,119.3056085749706,116.2406909202571,113.14038107112714,113.76696097329024,119.476939099192,113.43106671263834,118.72574698558114,122.87648689505374,120.21,214.63993400000004,101.1248784320602,145.62,123.87404407508598,125.10509566983023,110.79009757552797,124.64573069989036,119.41516302209732,168.533055429,113.79013963002797,149.82723694466864,148.2559604363242,133.66147375516644,142.20649138567535,171.3353098874232,136.0787056383997,103.90907634173884,97.14168414774764,107.44839359070278,105.15043486673528,119.56272115633575,113.93887045579808,141.18587615293143,106.52960430711607,122.8159318405053,114.976402831,127.2114546598076,135.611682,142.5,207.3186717347199,125.878409801664,101.83444943210176,255.52579049992207,148.5605116095672,142.54479999999995,120.40044741706578,115.3902067801097,159.41685497699692,123.17169678698104,122.38517710130289,99.96710578125672
2025-10-07,124.36578896932686,122.37799944976116,136.21845259924484,128.66367018773863,122.49598500287134,126.71439020602114,129.11199282828855,121.16041751803736,113.26330574975545,103.1215462635298,123.56254651090914,173.99028090237894,132.38557251574338,127.97421113749816,131.62004905323056,120.34042773872903,127.3310229111114,131.1214717829348,124.64168352195756,130.39445470461231,133.74647895595163,130.02285644718432,89.46250908672148,118.4688542567047,129.58359133633442,120.65981882737728,108.8605651103826,130.8799968451172,124.68488670884037,114.32357240490892,122.6462104233208,133.58184972381338,121.33757263863238,137.46998162861806,129.8153337356686,133.54198925208493,132.46075749947434,131.57920349398728,111.89679073996597,127.9648879908647,124.83718111874826,127.12137342539786,130.67812491744604,117.1694895772052,103.50229524044096,113.99278033290906,119.35432375800004,122.15584243235384,118.4171285754573,118.89684287507755,130.492879573,145.61041956516817,135.8164611340087,153.27489981626582,138.375,124.55936892637938,122.94939856916764,129.51043785970478,106.60370857862983,112.95918849692436,112.86473312169272,144.9475286257627,169.9739483957868,109.60278274409237,109.42107922748596,112.28514528544068,111.62839154726444,113.39767662025716,121.01536111634547,115.76606743218736,113.137173067108,113.50312531876672,118.694040293365,113.27655567026412,118.4572077392908,123.03791883424611,120.21,214.63993400000004,101.12575117699262,145.62,123.87404407508598,125.10509566983023,110.7775187913483,124.70861122525136,119.4239891235547,168.533055429,113.20497890649622,149.82723694466864,148.2559604363242,133.52830385572557,146.73239249791118,171.32233158464177,136.0787056383997,103.9631274967222,97.14168414774764,107.5075579356741,105.2608617245792,119.5355298809362,113.9715789020577,141.04758914247785,106.5915655679094,122.8159318405053,115.05772078681906,127.17005087005884,135.611682,142.5,207.3186717347199,125.9634463424034,101.84323992866432,255.28691305138275,148.5605116095672,142.54479999999995,122.1339396198393,115.2663861698876,161.529591426039,124.42322354033806,121.82034481975816,99.96710578125672
2025-10-08,123.8998805040417,122.158713055243,136.40255569802778,128.6484317356964,122.10374282390444,126.60606415874751,128.7722272477095,120.22985055721465,112.68649959296717,103.49234153769228,122.98771028322096,168.31858216989147,132.80127045394988,127.83370341932958,131.2507176514104,120.22317163254772,127.30523816333267,131.18143361544244,124.81586227875192,130.02114317189503,134.08172041855914,130.26654098993671,90.72355108443274,118.51749882322012,129.5738973495141,120.68551539323757,108.86645780629308,130.45213352624475,124.76595495556,114.32357240490892,122.59576387208983,134.55088779732623,121.25706895124146,137.17037211123278,129.3501700602644,133.3965628165669,132.4436251554052,131.57920349398728,111.9445679836105,127.9648879908647,124.83718111874826,127.21724503555494,130.41668522239948,117.1525149619318,103.23238839313426,113.51809637389492,119.35432375800004,122.07982172915636,118.45446405458092,118.8803741448938,130.492879573,145.51672052475917,135.91543892872733,153.27489981626582,138.375,124.55936892637938,122.94939856916764,129.83779315211768,106.7319173241526,114.1481688566225,113.2485114204858,144.95445927484042,169.90759772081597,109.61092457153757,109.57828886922164,112.24560276773168,111.6858757613683,113.7178411811454,120.7728786682174,116.12970458144795,113.4268941377488,113.817281480058,119.05501217144833,113.3921049235697,118.42710572020069,123.192942711944,120.21,214.63993400000004,101.12575117699262,145.62,123.87404407508598,125.10509566983023,110.76501092045432,124.80557174040456,117.33672494782388,168.533055429,113.11885950045604,149.82723694466864,148.2559604363242,133.2628503131772,156.44667614675544,171.33024047042724,136.0787056383997,103.96304221812098,97.14168414774764,107.44297266126244,105.47660651251452,119.46453057091242,114.23460185759347,141.11538990187813,106.75906948291444,122.8159318405053,115.07406781123498,127.14404466070772,109.5516,142.5,207.3186717347199,126.05024448272296,101.84744703127458,256.7936912964737,148.5605116095672,142.54479999999995,122.1195716174837,115.47527780583998,166.16204910863087,125.67090381549484,121.93090795301478,99.96710578125672
2025-10-09,124.90079502576889,122.54051410479433,136.9639635524261,128.54210488981096,121.93153269244068,126.98119442635102,127.7451163331589,120.27009568624412,113.04565925118122,102.22220677400496,123.1371240073898,171.43261082119326,132.2073266617734,128.5653019814478,131.61182898723206,121.08880760924592,128.28491586794675,131.052338917596,123.894113013203,130.05368808888184,132.99836683961345,130.50688084005984,90.7776865564546,120.6209026668802,129.2127675255907,120.48502623480508,109.08899566134704,130.53726896382673,123.50694106160692,114.3469819129239,123.01063912806362,137.0612079145807,122.10037165869235,138.0406191575246,129.43515811760378,133.56453296246275,133.0453391272969,131.57920349398728,111.94789001606078,127.9648879908647,124.83718111874826,127.25374137968504,130.7117133088144,115.94400501758672,103.527726400368,113.50922596106676,140.18053966016464,122.08763983361963,118.45449931917958,119.03000717723272,130.4205000995407,145.55433448929372,135.91130782501392,153.27489981626582,138.375,124.55936892637938,122.94939856916764,130.03943572678858,106.59822822153748,113.1686358715341,112.93590781547698,144.97791500909304,169.86446801550022,109.15271342198264,109.20301299265248,112.06565943312565,111.387609188439,111.97360458595988,119.64948126568844,116.00235343234884,113.21313407678598,113.30162699158224,118.6686577446851,113.421910368375,118.19621883783984,123.30005765685854,120.21,243.78615341624413,101.12575117699262,145.62,123.87404407508598,125.10509566983023,110.4896711361561,124.82411740417008,117.36960438779886,183.8270682856112,113.16157718829348,149.82723694466864,148.2559604363242,133.23576055967482,179.0842061697147,171.36293298714003,136.0787056383997,104.04381598562148,97.14168414774764,107.5085271709074,105.4712752595575,119.4262371184615,114.02423097785896,141.0904921381237,106.65098913945536,122.8159318405053,115.00603043233616,127.10378758815612,109.5516,142.5,207.3186717347199,126.05989295446312,101.84394703427662,259.269062157007,148.5605116095672,142.54479999999995,120.7608476789561,115.46627997177671,170.8808475501737,125.55592431342647,121.7131774966204,99.96710578125672
2025-10-10,125.06188979334648,122.6793664983948,137.01578140827212,128.60062198804857,122.08921293700372,128.11506438465733,127.15987659645435,119.56009527693412,112.7080899377664,102.6812722404656,123.11231105030068,171.14512454321303,132.2073266617734,128.99302544098268,131.80134269096595,120.91244985855543,128.317662839313,131.17569508857812,123.894113013203,130.06679595900238,133.6678957946291,130.68800236496284,92.29768169838368,120.15847908311252,129.33286223665803,120.49894689141163,109.08899566134704,130.546113943837,123.49881477366344,114.08805882651744,122.92082336134602,136.98832062456592,122.18502741000798,138.0406191575246,129.54346809463598,133.5629846545831,133.0453391272969,131.57920349398728,111.94789001606078,127.9648879908647,124.83718111874826,127.30321456170437,130.75064333099928,115.61014350826522,102.8881316492758,113.4640147260011,140.18053966016464,122.78540003760938,119.00084348383764,119.31015808730471,130.4205000995407,145.90053008723444,135.93744982513422,153.27489981626582,138.375,124.55936892637938,122.94939856916764,129.70044783411885,106.5416622800093,112.98783736963628,112.97130775769084,145.38158732127627,170.11035631086173,109.15497667954156,109.23415394546164,112.25194104418992,111.63607768587258,111.84517201426875,119.6705289191048,116.05039826240616,113.1456535406136,113.25076421607564,118.72008721653955,113.64502767775228,117.98112069121768,123.26501561681684,120.21,243.78615341624413,101.12575117699262,145.62,123.84210292290044,125.29711639770792,110.53357127372765,124.80055304518731,117.38688886186635,183.8270682856112,113.1052210794064,149.82723694466864,148.2559604363242,133.291055314449,166.8096254116114,171.34037945441602,136.0787056383997,104.11701739389676,97.14168414774764,107.38203584481468,105.57451542529536,119.57976848215992,113.87065435526216,141.18003206558504,106.76701024462324,122.8159318405053,114.99389832594976,127.07537735220843,109.5516,142.5,207.3186717347199,126.12200169694997,101.84168692685512,261.8864930107963,148.5605116095672,142.54479999999995,120.8027316076256,115.50891173231548,169.05178221059327,125.90147400310548,121.80018476630325,99.96710578125672
2025-10-11,125.29177722004368,122.31974844472884,137.1266508547079,126.11463581797436,122.30606554423062,129.0354435248235,126.67291592837742,118.93415419193624,111.8548069201687,102.82162425018974,123.51943172544706,172.08288851833484,131.4304886052595,129.64774071732762,132.1293816511307,121.068651919663,128.865013390658,131.5473488358589,124.06898174091792,130.32237380681875,133.4334965702916,128.87039260675684,92.26983860880752,119.80375472863984,129.338655392541,120.47350580416943,109.1314659331602,130.52629906611733,123.403641589428,113.90478632352657,123.12273288724316,136.85060063537108,122.87090184396438,139.2712892066923,129.92524078823962,134.00383117815292,133.21949213071113,131.57920349398728,111.94789001606078,127.9648879908647,124.83718111874826,127.12281348742096,130.72625198306724,114.3105749964668,103.5573423472891,113.40090447006165,140.18053966016464,122.82040448823938,119.0348791931021,119.60623101528272,130.4205000995407,146.01481193449638,135.91031584515284,153.27489981626582,138.375,124.55936892637938,122.94939856916764,129.92886705477792,107.443515866417,114.88175552992988,113.07816389569204,145.18143350842004,170.3103698462439,108.98298400299728,109.07526177046992,111.97045123914914,111.5742524499824,111.96236680605314,119.67626088090864,115.8850173241554,112.52320638498674,113.1362236404254,118.8434199276018,113.55594080597078,117.7270943670202,122.80178932686698,120.21,243.78615341624413,101.12575117699262,145.62,123.84210292290044,125.29711639770792,110.47681731023586,124.83994177557534,117.38844667692848,183.8270682856112,113.35827703904847,149.82723694466864,148.2559604363242,133.28113398137634,189.9424847213457,171.35836467843774,136.0787056383997,104.0412764162123,97.14168414774764,107.24811575133064,105.5610991046139,119.5116851761556,113.80526623308538,141.2456255073853,106.81242850206364,122.8159318405053,115.05112904486984,126.857260637123,109.5516,142.5,207.3186717347199,126.36034674405444,101.8614742483673,250.1843316646361,148.5605116095672,142.54479999999995,119.86555026253272,114.99569388457633,168.40784091331278,126.02187848552092,122.0659093045774,99.96710578125672
2025-10-12,125.51668087862218,122.31053059552636,137.11207890310965,126.0499972508034,122.38718404060464,129.19433093965534,126.67073802664142,118.90799812111952,111.94402518526245,103.09513835355132,123.57806480452116,169.38580655522617,131.40371612020795,130.19995855102636,132.57570305255172,121.19488873798538,128.6878956562774,131.6410861314894,123.69240376040476,130.49715028983232,133.44721367037633,128.23731592846255,92.086876204153,118.78614739673148,129.56047141438066,120.49455031481789,109.08702523019151,130.5666712425702,123.35448984820556,113.86293544648127,123.04946910952025,136.900132657752,123.12975114893898,139.71086694292603,129.8901038583008,134.0491798062095,133.21170448217225,131.57920349398728,111.94789001606078,127.9648879908647,124.83718111874826,127.5174252628088,130.9369095380687,114.00817874707184,103.30760981643432,113.3657792272177,140.18053966016464,122.72642074941956,118.93938888067716,119.35838229734335,130.4205000995407,146.13602521240793,136.11568826707304,153.27489981626582,138.375,124.55936892637938,122.94939856916764,130.54628758028602,106.90387641226472,112.70992987348303,111.9940945270978,145.2875108186999,170.33054860675117,108.97027452685356,109.06564690357018,111.96279795120329,111.56655668631387,111.88551796297897,119.7096242998669,115.34414732673808,112.40042201309576,113.02611973179008,119.06857861747204,113.57160312048526,117.9666873600913,122.94930571235886,120.21,243.78615341624413,101.12575117699262,145.62,124.45217511994989,125.3732174422208,110.47681731023586,124.79370308843876,117.38815085114469,183.8270682856112,113.02210323013318,149.82723694466864,148.2559604363242,132.55969457374184,159.84846795258366,171.3324701005984,136.0787056383997,104.02033656160307,97.14168414774764,107.25279872193742,105.6393555810267,119.5402649556644,113.80682141882976,141.36750282253604,106.8202743374935,122.8159318405053,115.02109351640816,126.88349963178452,109.5516,142.5,207.3186717347199,126.45540964819988,101.86804038574648,249.29053921807244,148.5605116095672,142.54479999999995,120.6196019621264,115.03950116185544,168.62407445037834,126.0815799666618,122.01093247960034,99.96710578125672
2025-10-13,125.51668087862218,122.32631147124135,137.11207890310965,126.25536640457712,122.45806222279968,129.19433093965534,126.46566096282156,118.90799812111952,111.86948277614444,103.09513835355132,123.88971621310908,169.47903384662476,131.40371612020795,130.19995855102636,132.77369003902862,121.24688492298782,128.6878956562774,131.6410861314894,123.69240376040476,130.49715028983232,133.44721367037633,129.87060675807453,92.086876204153,118.78614739673148,129.56047141438066,120.5199779100235,109.08702523019151,130.5666712425702,123.39655908465484,113.86293544648127,123.0719114202797,136.900132657752,123.12975114893898,139.71086694292603,129.8901038583008,134.04393384018812,133.49495304938546,131.57920349398728,111.94789001606078,127.9648879908647,124.83718111874826,127.72972016566334,131.05167794883778,114.10575124799256,103.47704170362138,113.37505412262458,140.18053966016464,122.93546304266906,119.09057176068292,119.67555991856553,130.4205000995407,146.3400962163708,136.23995272727666,153.27489981626582,138.375,124.55936892637938,122.94939856916764,131.16801445627095,106.94392847819636,112.59734881738476,112.00652092915529,145.25562650539234,170.38367455020176,109.50084048680222,109.43784792380052,112.09562615030607,111.92632884483092,112.512476169387,120.34081566959549,115.43756863082272,112.45075981284688,113.1371775241134,119.23449881836233,113.59623869314656,118.12340192088122,123.10228756876278,120.21,243.78615341624413,101.12575117699262,145.62,124.45217511994989,125.3732174422208,110.5557749361554,124.79103315933212,117.41748839953786,183.8270682856112,112.89132302851397,149.82723694466864,148.2559604363242,132.46075123859032,136.90812815865186,171.32233158464177,136.0787056383997,104.09373993611054,97.06549700785756,107.3342848134057,105.51208820349493,119.57769580757564,113.80093393675364,141.77674804019165,106.8568265886971,122.8159318405053,115.13436080744266,126.75858730018656,109.5516,142.5,207.3186717347199,126.47733182809284,101.86376839524662,248.351773411208,148.5605116095672,142.54479999999995,121.8171302616679,115.2593325795862,168.99427903768182,125.99270346579864,122.02927588025452,99.96710578125672
2025-10-14,126.10216497687377,123.85704831846692,137.99564393025102,129.369950685216,123.33855627677084,128.9483306560704,126.47140497537691,119.98449584735174,112.47956760667851,103.10548889669846,124.97472020678728,171.13176694385842,132.12337414878007,131.71502113393456,133.4680901467947,121.60524664317435,127.71073625880982,133.33396513681112,126.2167279581088,131.00304091794834,134.9282756078252,131.8360693937059,95.3393822461884,117.64150694252902,130.45348687478807,120.83526461305658,109.50532421936263,131.8305971914146,123.33470257914888,114.0276775963884,124.13379879658868,135.03996585249777,124.49729766841652,141.5758227796119,128.1551641422857,134.8552998719681,133.78330937029494,131.57920349398728,111.94789001606078,127.9648879908647,124.83718111874826,128.18151747172843,131.49351883125664,114.3619996987971,104.1420587782595,113.3567612546596,140.18053966016464,123.16958344431067,119.19598140747183,119.41159745183911,130.4205000995407,146.40827908498218,136.30935703695434,153.27489981626582,138.375,124.55936892637938,122.94939856916764,131.34243284450577,106.89435413528516,112.70512412997164,112.079190127232,145.40714065965466,170.34425452981728,109.73342378255327,109.56422701973048,112.16002432818372,112.15166901175458,113.21658632144664,121.04087537093368,115.33641568216142,112.43851964689368,113.0919992442915,119.21095559030128,113.6591716914236,118.07768345008428,122.91897351383574,120.21,243.78615341624413,101.12575117699262,145.62,124.45217511994989,125.3732174422208,110.65334879935006,124.83148582946582,117.42463000148793,183.8270682856112,112.83547435792072,149.82723694466864,148.2559604363242,132.07766489447627,156.73988841477652,171.35842922543452,136.0787056383997,104.11216700227564,97.06549700785756,107.48961296635176,105.66346242072126,119.78976786586566,113.98624791071852,141.9337174485944,106.9873839883928,122.8159318405053,115.25724488382993,126.93766369377036,109.5516,142.5,207.3186717347199,126.4663101933913,101.86376839524662,248.52593325723345,148.5605116095672,142.54479999999995,122.54189009529506,115.2489432884121,169.75715919236092,126.04922956539755,122.27231853951972,99.96710578125672
